usage,tookPart
241,FALSE
95,FALSE
2951,FALSE
794,FALSE
82,TRUE
695,TRUE
217,TRUE
255,FALSE
165,TRUE
666,TRUE
37,TRUE
202,TRUE
341,FALSE
68,TRUE
526,FALSE
291,TRUE
100,TRUE
352,TRUE
699,FALSE
38,TRUE
216,TRUE
121,FALSE
595,FALSE
316,FALSE
469,FALSE
625,TRUE
351,FALSE
122,TRUE
0,TRUE
102,FALSE
360,FALSE
1172,TRUE
84,TRUE
234,TRUE
98,TRUE
661,FALSE
477,FALSE
890,FALSE
489,TRUE
963,FALSE
711,FALSE
103,TRUE
183,TRUE
1548,TRUE
292,FALSE
141,TRUE
104,TRUE
148,TRUE
26,TRUE
93,TRUE
139,FALSE
464,TRUE
274,TRUE
787,FALSE
97,TRUE
399,FALSE
1446,FALSE
170,TRUE
255,TRUE
220,FALSE
109,TRUE
179,FALSE
487,FALSE
0,TRUE
616,FALSE
731,TRUE
1059,TRUE
152,TRUE
55,TRUE
164,TRUE
19,TRUE
245,FALSE
81,TRUE
1015,TRUE
346,FALSE
27,TRUE
324,TRUE
551,TRUE
76,TRUE
22,TRUE
62,TRUE
233,FALSE
158,TRUE
636,TRUE
309,TRUE
149,TRUE
0,TRUE
386,FALSE
873,FALSE
371,TRUE
1018,TRUE
3844,TRUE
1413,FALSE
89,FALSE
95,TRUE
194,TRUE
0,TRUE
77,TRUE
0,TRUE
350,FALSE
922,FALSE
419,FALSE
1521,TRUE
104,TRUE
11,TRUE
83,TRUE
54,FALSE
743,FALSE
127,FALSE
201,FALSE
410,FALSE
48,FALSE
13,TRUE
1634,FALSE
2320,TRUE
121,TRUE
134,TRUE
313,FALSE
128,TRUE
378,FALSE
105,TRUE
595,FALSE
100,FALSE
27,TRUE
523,TRUE
250,TRUE
32,TRUE
68,FALSE
161,TRUE
767,TRUE
130,TRUE
387,TRUE
97,TRUE
50,TRUE
10,TRUE
558,FALSE
151,TRUE
82,TRUE
171,FALSE
64,FALSE
166,TRUE
268,FALSE
95,TRUE
151,TRUE
273,TRUE
140,TRUE
11,TRUE
91,FALSE
142,TRUE
164,TRUE
6,TRUE
0,TRUE
313,FALSE
2186,TRUE
962,FALSE
235,TRUE
156,TRUE
277,TRUE
1086,FALSE
727,FALSE
157,FALSE
67,TRUE
1036,FALSE
241,TRUE
534,FALSE
192,TRUE
70,TRUE
471,FALSE
57,TRUE
102,TRUE
31,FALSE
22,TRUE
355,TRUE
660,FALSE
131,TRUE
63,TRUE
109,TRUE
239,FALSE
510,FALSE
381,FALSE
135,TRUE
610,TRUE
356,FALSE
96,FALSE
328,TRUE
44,TRUE
222,TRUE
281,TRUE
160,FALSE
574,TRUE
107,FALSE
281,TRUE
249,TRUE
232,TRUE
64,FALSE
40,TRUE
209,TRUE
299,FALSE
101,FALSE
355,FALSE
48,TRUE
123,TRUE
434,FALSE
258,TRUE
733,FALSE
138,TRUE
286,FALSE
72,FALSE
328,TRUE
34,FALSE
241,TRUE
68,TRUE
384,FALSE
62,TRUE
91,TRUE
862,TRUE
80,TRUE
466,TRUE
218,TRUE
202,TRUE
985,FALSE
223,FALSE
770,FALSE
521,FALSE
572,TRUE
69,FALSE
956,TRUE
153,TRUE
545,FALSE
412,TRUE
404,FALSE
1512,FALSE
152,TRUE
335,TRUE
0,TRUE
108,TRUE
276,FALSE
327,TRUE
500,FALSE
102,TRUE
2227,FALSE
211,TRUE
4184,FALSE
267,FALSE
167,FALSE
688,TRUE
0,FALSE
62,TRUE
84,FALSE
142,TRUE
436,TRUE
221,FALSE
125,TRUE
59,TRUE
1915,TRUE
85,TRUE
161,FALSE
140,TRUE
392,FALSE
204,TRUE
150,FALSE
1129,TRUE
85,TRUE
444,FALSE
386,TRUE
311,TRUE
16,TRUE
595,TRUE
242,FALSE
215,TRUE
367,TRUE
210,FALSE
76,TRUE
727,TRUE
93,TRUE
239,TRUE
210,TRUE
80,TRUE
70,FALSE
1039,FALSE
0,TRUE
897,FALSE
241,FALSE
193,TRUE
654,TRUE
618,FALSE
172,TRUE
888,TRUE
141,FALSE
366,TRUE
211,TRUE
1729,TRUE
276,FALSE
130,TRUE
78,TRUE
59,TRUE
73,TRUE
297,FALSE
363,TRUE
717,FALSE
76,FALSE
155,TRUE
593,FALSE
279,TRUE
225,FALSE
354,FALSE
1865,FALSE
1173,TRUE
53,FALSE
411,TRUE
75,TRUE
157,TRUE
924,FALSE
56,FALSE
343,FALSE
9,TRUE
205,TRUE
68,TRUE
164,TRUE
235,TRUE
627,TRUE
184,TRUE
500,FALSE
135,FALSE
223,FALSE
223,TRUE
191,FALSE
140,TRUE
1756,FALSE
797,TRUE
242,FALSE
1265,FALSE
1244,FALSE
23,TRUE
910,FALSE
317,FALSE
1,TRUE
160,TRUE
141,FALSE
344,FALSE
101,FALSE
298,TRUE
54,TRUE
1165,FALSE
111,TRUE
609,TRUE
189,FALSE
138,TRUE
328,TRUE
110,TRUE
78,TRUE
61,TRUE
63,TRUE
118,TRUE
516,TRUE
150,FALSE
195,TRUE
450,TRUE
9,TRUE
11,TRUE
164,TRUE
293,FALSE
196,TRUE
156,TRUE
257,FALSE
203,FALSE
220,TRUE
92,TRUE
319,TRUE
586,TRUE
0,TRUE
279,FALSE
8,TRUE
160,FALSE
1350,TRUE
51,FALSE
0,TRUE
277,FALSE
98,TRUE
255,FALSE
505,TRUE
127,TRUE
150,TRUE
177,FALSE
34,FALSE
0,TRUE
1172,FALSE
239,TRUE
539,FALSE
1646,TRUE
783,FALSE
353,TRUE
214,TRUE
88,FALSE
89,TRUE
297,TRUE
40,FALSE
230,TRUE
668,TRUE
537,TRUE
490,FALSE
123,FALSE
224,TRUE
69,TRUE
35,TRUE
0,TRUE
683,TRUE
122,TRUE
138,TRUE
108,TRUE
12,TRUE
305,TRUE
505,FALSE
615,FALSE
806,TRUE
343,FALSE
55,TRUE
886,TRUE
18,TRUE
27,TRUE
734,TRUE
80,TRUE
258,TRUE
299,FALSE
74,FALSE
132,FALSE
589,FALSE
484,FALSE
0,TRUE
126,TRUE
259,TRUE
155,TRUE
1308,FALSE
420,FALSE
396,FALSE
166,TRUE
119,FALSE
103,TRUE
221,FALSE
693,FALSE
949,FALSE
303,FALSE
138,TRUE
224,TRUE
133,TRUE
487,FALSE
260,TRUE
1338,FALSE
1230,FALSE
186,TRUE
153,FALSE
114,TRUE
328,FALSE
840,FALSE
387,TRUE
496,FALSE
520,FALSE
950,FALSE
149,TRUE
614,TRUE
993,TRUE
289,FALSE
5,TRUE
24,TRUE
175,FALSE
918,TRUE
1023,TRUE
11,TRUE
714,FALSE
1216,FALSE
101,FALSE
249,TRUE
934,FALSE
108,FALSE
315,FALSE
24,TRUE
317,FALSE
183,FALSE
180,FALSE
169,TRUE
80,TRUE
330,FALSE
267,TRUE
732,FALSE
526,FALSE
66,TRUE
212,TRUE
40,TRUE
1295,TRUE
382,FALSE
949,TRUE
1,TRUE
584,FALSE
76,FALSE
207,TRUE
305,FALSE
198,TRUE
268,FALSE
108,FALSE
1106,FALSE
94,TRUE
347,TRUE
363,TRUE
146,TRUE
222,TRUE
227,TRUE
1982,FALSE
46,TRUE
755,TRUE
1249,FALSE
104,TRUE
416,TRUE
710,FALSE
70,TRUE
308,TRUE
103,TRUE
126,TRUE
323,TRUE
1433,TRUE
410,TRUE
111,TRUE
288,TRUE
15,TRUE
279,TRUE
18,TRUE
51,TRUE
568,FALSE
124,FALSE
367,FALSE
13,TRUE
55,TRUE
1769,TRUE
1557,FALSE
204,TRUE
394,FALSE
2302,TRUE
107,TRUE
151,TRUE
103,TRUE
436,TRUE
207,FALSE
270,FALSE
95,TRUE
346,FALSE
197,TRUE
327,TRUE
143,TRUE
145,FALSE
746,TRUE
43,TRUE
710,FALSE
772,FALSE
299,TRUE
107,FALSE
248,TRUE
0,TRUE
1294,FALSE
136,TRUE
433,FALSE
270,TRUE
2459,TRUE
263,TRUE
220,TRUE
282,TRUE
263,TRUE
131,FALSE
200,TRUE
1051,TRUE
907,FALSE
283,FALSE
424,FALSE
883,FALSE
88,TRUE
40,FALSE
14,TRUE
1465,FALSE
202,FALSE
0,TRUE
312,TRUE
84,TRUE
422,TRUE
379,FALSE
0,TRUE
1072,TRUE
12,TRUE
160,TRUE
406,TRUE
414,TRUE
110,TRUE
131,FALSE
269,TRUE
47,FALSE
310,FALSE
28,FALSE
931,TRUE
1362,TRUE
253,FALSE
75,TRUE
27,TRUE
234,TRUE
161,TRUE
296,TRUE
127,TRUE
46,TRUE
146,FALSE
279,TRUE
188,TRUE
0,FALSE
302,FALSE
222,TRUE
0,TRUE
1647,FALSE
228,TRUE
214,TRUE
425,TRUE
762,TRUE
221,FALSE
1540,FALSE
161,TRUE
61,FALSE
20,FALSE
513,FALSE
209,TRUE
129,TRUE
193,FALSE
225,TRUE
3586,TRUE
1055,FALSE
113,TRUE
350,FALSE
268,FALSE
166,TRUE
197,TRUE
838,TRUE
441,TRUE
115,TRUE
120,TRUE
95,TRUE
466,TRUE
40,TRUE
579,TRUE
48,TRUE
190,FALSE
0,TRUE
757,TRUE
1026,TRUE
649,FALSE
101,TRUE
165,TRUE
393,FALSE
248,TRUE
414,FALSE
117,TRUE
0,TRUE
164,TRUE
179,TRUE
342,FALSE
206,FALSE
65,FALSE
69,FALSE
124,TRUE
218,FALSE
1986,TRUE
500,TRUE
793,FALSE
29,FALSE
359,TRUE
1363,FALSE
4,TRUE
989,FALSE
1101,TRUE
1116,FALSE
669,TRUE
182,TRUE
2,TRUE
339,TRUE
169,TRUE
253,FALSE
59,TRUE
290,TRUE
808,FALSE
424,FALSE
107,TRUE
192,FALSE
207,FALSE
73,TRUE
238,FALSE
159,TRUE
213,TRUE
260,FALSE
434,FALSE
90,FALSE
430,FALSE
50,FALSE
428,TRUE
0,TRUE
474,FALSE
113,FALSE
356,TRUE
391,TRUE
264,FALSE
205,TRUE
267,FALSE
691,FALSE
491,TRUE
69,TRUE
73,TRUE
299,FALSE
436,TRUE
548,FALSE
196,FALSE
292,FALSE
267,TRUE
577,FALSE
138,TRUE
35,FALSE
96,TRUE
1098,FALSE
107,FALSE
35,TRUE
979,TRUE
0,TRUE
147,TRUE
43,TRUE
287,TRUE
257,TRUE
196,TRUE
68,TRUE
525,TRUE
214,TRUE
1424,TRUE
121,FALSE
0,TRUE
1248,FALSE
512,FALSE
154,FALSE
226,FALSE
597,FALSE
236,TRUE
285,FALSE
129,TRUE
711,FALSE
276,TRUE
991,TRUE
638,TRUE
148,FALSE
71,FALSE
299,TRUE
498,FALSE
412,FALSE
423,FALSE
238,FALSE
306,TRUE
173,TRUE
3240,TRUE
35,TRUE
630,FALSE
89,TRUE
399,TRUE
202,TRUE
90,TRUE
842,FALSE
335,FALSE
362,FALSE
235,FALSE
62,TRUE
215,TRUE
146,TRUE
14,TRUE
141,TRUE
227,FALSE
293,FALSE
733,TRUE
112,TRUE
1185,FALSE
220,TRUE
311,TRUE
689,TRUE
132,TRUE
96,TRUE
431,TRUE
43,TRUE
191,TRUE
200,TRUE
213,TRUE
1541,FALSE
547,TRUE
389,TRUE
83,TRUE
78,TRUE
308,TRUE
125,TRUE
285,TRUE
176,TRUE
928,TRUE
0,TRUE
48,FALSE
112,TRUE
183,TRUE
64,TRUE
712,TRUE
83,TRUE
505,FALSE
37,TRUE
68,TRUE
173,FALSE
122,TRUE
99,TRUE
0,TRUE
0,FALSE
170,TRUE
64,TRUE
372,TRUE
51,TRUE
390,FALSE
94,TRUE
336,FALSE
578,TRUE
88,TRUE
110,FALSE
268,FALSE
97,TRUE
247,TRUE
669,FALSE
647,TRUE
475,TRUE
143,TRUE
92,TRUE
266,TRUE
178,FALSE
34,TRUE
23,TRUE
9,TRUE
222,TRUE
221,FALSE
619,FALSE
300,TRUE
544,FALSE
36,TRUE
242,FALSE
216,FALSE
248,TRUE
338,TRUE
158,TRUE
146,FALSE
374,FALSE
409,TRUE
142,TRUE
409,TRUE
127,TRUE
247,TRUE
442,TRUE
134,FALSE
50,TRUE
86,TRUE
207,TRUE
175,TRUE
78,FALSE
458,TRUE
318,TRUE
129,FALSE
936,FALSE
0,TRUE
16,TRUE
433,TRUE
712,FALSE
156,FALSE
230,FALSE
74,TRUE
192,FALSE
497,TRUE
112,TRUE
176,TRUE
61,TRUE
104,TRUE
167,TRUE
158,TRUE
67,TRUE
121,TRUE
180,TRUE
59,FALSE
716,TRUE
310,FALSE
99,TRUE
892,TRUE
315,FALSE
1496,FALSE
428,TRUE
88,TRUE
26,FALSE
2963,TRUE
286,TRUE
79,TRUE
264,FALSE
156,TRUE
101,FALSE
356,FALSE
181,TRUE
127,FALSE
105,TRUE
192,TRUE
135,FALSE
314,FALSE
38,TRUE
1111,FALSE
194,TRUE
203,FALSE
669,TRUE
520,TRUE
657,TRUE
100,TRUE
530,FALSE
92,FALSE
346,TRUE
11,FALSE
147,TRUE
819,FALSE
120,TRUE
297,TRUE
351,FALSE
214,TRUE
169,FALSE
301,FALSE
134,TRUE
644,FALSE
242,FALSE
146,TRUE
189,TRUE
162,TRUE
391,FALSE
148,TRUE
56,TRUE
392,FALSE
0,FALSE
159,TRUE
1324,TRUE
1691,TRUE
409,TRUE
196,TRUE
1068,TRUE
179,TRUE
1376,FALSE
165,FALSE
1232,TRUE
657,FALSE
0,TRUE
458,FALSE
538,FALSE
897,FALSE
123,TRUE
99,FALSE
623,TRUE
67,TRUE
238,FALSE
191,TRUE
107,TRUE
95,TRUE
1081,TRUE
320,TRUE
530,FALSE
169,TRUE
421,TRUE
200,FALSE
664,TRUE
70,TRUE
46,TRUE
92,FALSE
1077,TRUE
1785,FALSE
360,TRUE
948,TRUE
2619,FALSE
98,TRUE
23,TRUE
1724,TRUE
47,TRUE
2,TRUE
92,TRUE
184,TRUE
1387,TRUE
383,TRUE
198,TRUE
199,FALSE
120,TRUE
404,FALSE
198,TRUE
198,FALSE
44,FALSE
65,TRUE
171,TRUE
240,FALSE
65,TRUE
615,FALSE
25,FALSE
1502,FALSE
497,FALSE
59,FALSE
350,TRUE
13,TRUE
1370,FALSE
21,FALSE
133,FALSE
229,TRUE
249,FALSE
348,TRUE
0,TRUE
208,FALSE
84,TRUE
125,TRUE
279,TRUE
416,FALSE
240,FALSE
122,TRUE
721,TRUE
322,TRUE
1076,TRUE
338,TRUE
1316,TRUE
656,FALSE
17,FALSE
66,TRUE
420,FALSE
346,FALSE
51,TRUE
810,FALSE
223,FALSE
231,FALSE
888,TRUE
178,FALSE
184,TRUE
1,TRUE
305,TRUE
210,FALSE
342,FALSE
1508,FALSE
185,FALSE
1105,TRUE
70,TRUE
185,TRUE
120,TRUE
106,FALSE
30,TRUE
188,TRUE
299,FALSE
118,TRUE
349,FALSE
266,FALSE
428,TRUE
135,TRUE
334,TRUE
689,TRUE
345,FALSE
520,FALSE
235,TRUE
418,TRUE
59,TRUE
220,FALSE
519,TRUE
88,TRUE
2104,FALSE
133,TRUE
10,FALSE
33,TRUE
688,TRUE
70,TRUE
102,TRUE
79,TRUE
180,FALSE
313,TRUE
539,TRUE
333,FALSE
213,TRUE
159,TRUE
189,FALSE
112,FALSE
372,TRUE
93,TRUE
204,FALSE
71,TRUE
309,FALSE
23,TRUE
31,FALSE
45,TRUE
150,TRUE
149,TRUE
960,FALSE
46,TRUE
489,TRUE
288,TRUE
328,FALSE
301,FALSE
897,FALSE
562,FALSE
515,FALSE
164,TRUE
2965,FALSE
403,TRUE
124,FALSE
162,FALSE
30,TRUE
53,FALSE
395,TRUE
328,FALSE
139,FALSE
409,FALSE
60,TRUE
52,TRUE
87,TRUE
306,TRUE
356,FALSE
130,TRUE
288,FALSE
1232,TRUE
555,TRUE
345,TRUE
65,TRUE
231,FALSE
256,TRUE
33,TRUE
1437,TRUE
933,FALSE
399,TRUE
101,FALSE
140,TRUE
177,TRUE
2,FALSE
276,FALSE
0,TRUE
80,TRUE
249,TRUE
1249,TRUE
22,TRUE
75,TRUE
1183,TRUE
286,TRUE
255,TRUE
456,FALSE
64,TRUE
142,TRUE
1766,TRUE
109,FALSE
766,FALSE
175,TRUE
207,TRUE
415,TRUE
121,FALSE
507,TRUE
63,FALSE
798,FALSE
150,TRUE
33,TRUE
58,FALSE
245,TRUE
442,TRUE
604,FALSE
210,TRUE
765,FALSE
0,TRUE
309,FALSE
462,TRUE
86,TRUE
234,TRUE
422,TRUE
164,TRUE
736,FALSE
145,TRUE
138,TRUE
355,FALSE
89,TRUE
282,FALSE
18,TRUE
153,TRUE
170,TRUE
184,TRUE
223,FALSE
319,TRUE
1157,FALSE
631,TRUE
310,FALSE
357,FALSE
388,FALSE
175,TRUE
250,FALSE
89,TRUE
2442,FALSE
401,TRUE
566,FALSE
68,TRUE
404,TRUE
69,TRUE
61,TRUE
103,TRUE
210,TRUE
204,TRUE
281,FALSE
182,TRUE
92,TRUE
268,TRUE
213,FALSE
812,TRUE
105,FALSE
102,FALSE
324,TRUE
183,TRUE
69,FALSE
57,FALSE
1114,TRUE
460,TRUE
431,FALSE
191,TRUE
303,TRUE
1761,FALSE
27,TRUE
257,TRUE
572,TRUE
613,FALSE
734,FALSE
1321,FALSE
443,FALSE
828,TRUE
114,TRUE
306,FALSE
120,TRUE
152,TRUE
210,TRUE
38,FALSE
43,TRUE
138,TRUE
57,TRUE
563,FALSE
84,TRUE
268,FALSE
269,FALSE
107,FALSE
96,FALSE
876,FALSE
139,TRUE
250,TRUE
195,FALSE
46,TRUE
326,TRUE
101,TRUE
133,FALSE
437,FALSE
329,TRUE
175,TRUE
162,TRUE
43,TRUE
19,TRUE
14,FALSE
11,TRUE
836,FALSE
376,TRUE
457,TRUE
88,FALSE
1007,FALSE
19,TRUE
78,FALSE
1183,FALSE
61,TRUE
150,FALSE
415,FALSE
338,FALSE
201,TRUE
1811,FALSE
330,FALSE
587,FALSE
269,TRUE
4,TRUE
128,TRUE
212,TRUE
226,TRUE
433,TRUE
221,FALSE
190,FALSE
287,FALSE
378,TRUE
300,TRUE
146,FALSE
467,FALSE
129,FALSE
296,TRUE
139,FALSE
263,TRUE
1265,FALSE
176,TRUE
136,TRUE
261,TRUE
137,TRUE
112,TRUE
132,TRUE
358,TRUE
117,TRUE
311,FALSE
1729,FALSE
127,TRUE
474,TRUE
764,TRUE
0,TRUE
0,TRUE
126,TRUE
111,TRUE
101,FALSE
149,TRUE
111,TRUE
3161,FALSE
0,TRUE
7,TRUE
167,TRUE
835,FALSE
0,FALSE
54,TRUE
78,TRUE
261,FALSE
1528,TRUE
1002,FALSE
276,TRUE
138,TRUE
703,FALSE
286,TRUE
167,TRUE
165,FALSE
464,TRUE
2551,TRUE
112,TRUE
82,TRUE
23,TRUE
21,TRUE
78,TRUE
315,FALSE
163,TRUE
113,TRUE
206,TRUE
131,TRUE
157,TRUE
827,FALSE
386,TRUE
33,TRUE
203,FALSE
491,TRUE
87,TRUE
761,FALSE
192,TRUE
259,TRUE
244,TRUE
1177,FALSE
41,TRUE
664,FALSE
1585,TRUE
129,TRUE
364,TRUE
126,TRUE
99,FALSE
614,FALSE
208,FALSE
298,TRUE
221,TRUE
100,FALSE
465,TRUE
327,FALSE
433,TRUE
164,TRUE
100,TRUE
235,TRUE
386,FALSE
51,TRUE
158,TRUE
95,TRUE
134,TRUE
47,TRUE
555,TRUE
335,FALSE
576,FALSE
467,TRUE
10,TRUE
227,TRUE
190,FALSE
86,TRUE
149,TRUE
39,TRUE
416,TRUE
122,TRUE
3771,FALSE
436,FALSE
93,TRUE
371,TRUE
197,FALSE
130,TRUE
592,TRUE
97,FALSE
264,TRUE
40,FALSE
763,FALSE
1,TRUE
835,FALSE
195,TRUE
104,TRUE
3843,FALSE
194,TRUE
360,TRUE
302,FALSE
113,TRUE
42,TRUE
341,FALSE
306,FALSE
443,TRUE
143,TRUE
614,TRUE
101,TRUE
114,TRUE
164,TRUE
306,TRUE
1125,FALSE
15,TRUE
751,FALSE
155,FALSE
292,TRUE
91,TRUE
1217,FALSE
39,TRUE
669,FALSE
473,TRUE
80,TRUE
298,FALSE
331,FALSE
66,TRUE
236,TRUE
3,TRUE
668,TRUE
173,TRUE
372,TRUE
194,TRUE
192,TRUE
6,FALSE
154,TRUE
62,TRUE
126,TRUE
58,TRUE
145,TRUE
407,TRUE
65,TRUE
234,TRUE
298,TRUE
1059,FALSE
1426,FALSE
231,FALSE
26,TRUE
9,TRUE
95,TRUE
90,TRUE
216,TRUE
925,TRUE
62,TRUE
81,FALSE
214,TRUE
83,TRUE
53,TRUE
571,TRUE
217,TRUE
135,FALSE
217,TRUE
246,FALSE
113,TRUE
52,TRUE
637,FALSE
97,TRUE
298,TRUE
200,TRUE
377,TRUE
134,TRUE
94,TRUE
675,FALSE
139,TRUE
1450,TRUE
157,FALSE
204,FALSE
298,TRUE
369,TRUE
56,TRUE
337,TRUE
68,FALSE
324,TRUE
180,TRUE
171,TRUE
5,TRUE
1594,FALSE
773,TRUE
70,TRUE
185,TRUE
53,TRUE
188,TRUE
0,TRUE
143,TRUE
0,TRUE
1253,FALSE
29,TRUE
245,TRUE
47,TRUE
502,TRUE
286,TRUE
268,FALSE
505,FALSE
827,TRUE
244,FALSE
36,FALSE
68,FALSE
1089,TRUE
109,TRUE
74,TRUE
416,FALSE
231,TRUE
242,FALSE
791,FALSE
67,TRUE
333,FALSE
6,FALSE
206,TRUE
430,TRUE
4,TRUE
256,TRUE
277,TRUE
436,FALSE
283,TRUE
1066,TRUE
219,FALSE
0,TRUE
145,FALSE
390,FALSE
388,TRUE
301,FALSE
171,TRUE
310,FALSE
217,TRUE
377,TRUE
363,FALSE
186,FALSE
492,FALSE
0,TRUE
300,FALSE
472,FALSE
136,TRUE
537,TRUE
857,TRUE
406,FALSE
164,FALSE
158,TRUE
57,TRUE
488,TRUE
105,FALSE
286,FALSE
213,TRUE
278,TRUE
363,TRUE
720,TRUE
921,FALSE
210,TRUE
5,TRUE
1066,TRUE
62,TRUE
338,TRUE
222,FALSE
483,FALSE
237,FALSE
40,TRUE
77,TRUE
173,TRUE
98,TRUE
101,FALSE
6,TRUE
435,FALSE
201,TRUE
258,TRUE
299,FALSE
729,FALSE
119,TRUE
542,TRUE
4024,FALSE
606,FALSE
1225,FALSE
1910,FALSE
61,TRUE
3474,TRUE
379,FALSE
98,TRUE
222,FALSE
120,FALSE
673,FALSE
920,TRUE
355,FALSE
200,TRUE
200,TRUE
46,TRUE
280,TRUE
326,FALSE
0,TRUE
319,FALSE
139,TRUE
44,FALSE
257,TRUE
151,FALSE
1310,FALSE
356,TRUE
34,TRUE
1586,FALSE
566,TRUE
123,TRUE
83,TRUE
9,TRUE
60,FALSE
42,TRUE
177,TRUE
0,TRUE
123,FALSE
183,TRUE
2254,FALSE
255,FALSE
138,TRUE
1325,FALSE
278,TRUE
435,FALSE
823,FALSE
211,TRUE
248,TRUE
0,FALSE
776,FALSE
317,TRUE
577,FALSE
98,TRUE
382,FALSE
0,TRUE
1,TRUE
183,TRUE
258,TRUE
1263,FALSE
202,TRUE
95,TRUE
446,FALSE
187,TRUE
261,FALSE
376,FALSE
393,TRUE
51,TRUE
449,TRUE
264,FALSE
117,TRUE
103,TRUE
132,TRUE
284,TRUE
86,TRUE
180,TRUE
95,TRUE
117,TRUE
130,FALSE
993,TRUE
234,FALSE
897,FALSE
281,FALSE
476,FALSE
164,TRUE
97,FALSE
207,FALSE
3873,FALSE
2661,FALSE
30,TRUE
267,FALSE
22,TRUE
20,TRUE
457,FALSE
268,FALSE
102,TRUE
93,TRUE
4,TRUE
58,TRUE
74,TRUE
404,TRUE
112,FALSE
742,FALSE
161,TRUE
881,FALSE
68,TRUE
1004,FALSE
331,FALSE
156,TRUE
143,TRUE
327,FALSE
69,TRUE
474,FALSE
88,TRUE
145,TRUE
611,FALSE
35,TRUE
2103,FALSE
106,TRUE
244,TRUE
58,TRUE
492,TRUE
532,TRUE
60,TRUE
281,FALSE
123,TRUE
2232,FALSE
276,TRUE
21,TRUE
117,TRUE
0,TRUE
229,TRUE
241,TRUE
253,TRUE
276,FALSE
170,TRUE
74,TRUE
851,TRUE
78,TRUE
473,TRUE
547,FALSE
1617,TRUE
135,FALSE
217,TRUE
380,TRUE
103,TRUE
9,TRUE
292,TRUE
317,TRUE
923,TRUE
527,FALSE
264,TRUE
344,TRUE
50,TRUE
322,FALSE
254,TRUE
372,TRUE
37,TRUE
177,TRUE
292,FALSE
302,FALSE
460,FALSE
63,TRUE
506,TRUE
452,FALSE
306,TRUE
115,TRUE
126,TRUE
540,FALSE
326,FALSE
630,FALSE
1487,TRUE
1203,FALSE
99,TRUE
89,TRUE
323,FALSE
173,TRUE
615,FALSE
60,TRUE
82,TRUE
830,TRUE
92,TRUE
244,TRUE
7,TRUE
409,TRUE
1164,TRUE
0,TRUE
290,TRUE
307,FALSE
85,FALSE
158,TRUE
2,TRUE
428,TRUE
283,TRUE
35,TRUE
81,TRUE
372,TRUE
807,FALSE
365,FALSE
2401,TRUE
2391,FALSE
181,TRUE
48,TRUE
68,TRUE
59,FALSE
10,FALSE
89,TRUE
204,TRUE
277,TRUE
11,TRUE
66,FALSE
583,FALSE
142,TRUE
594,TRUE
266,FALSE
203,FALSE
24,TRUE
615,TRUE
27,TRUE
108,TRUE
9,TRUE
155,TRUE
1986,TRUE
337,TRUE
296,TRUE
344,TRUE
281,FALSE
591,TRUE
315,FALSE
183,TRUE
461,TRUE
97,FALSE
296,FALSE
1226,TRUE
68,TRUE
50,TRUE
539,FALSE
250,TRUE
252,TRUE
515,FALSE
248,TRUE
460,TRUE
402,FALSE
135,TRUE
109,TRUE
253,FALSE
195,TRUE
64,TRUE
296,FALSE
259,TRUE
306,FALSE
54,TRUE
289,FALSE
139,TRUE
675,FALSE
339,FALSE
381,TRUE
1953,FALSE
135,FALSE
307,TRUE
128,TRUE
716,FALSE
139,TRUE
16,TRUE
75,TRUE
266,FALSE
253,TRUE
50,FALSE
210,TRUE
36,TRUE
83,TRUE
416,TRUE
816,TRUE
180,TRUE
271,TRUE
175,FALSE
368,FALSE
299,FALSE
349,TRUE
344,FALSE
570,TRUE
56,TRUE
2005,FALSE
239,TRUE
91,TRUE
1746,FALSE
286,TRUE
407,FALSE
168,TRUE
67,FALSE
46,FALSE
109,TRUE
97,TRUE
254,TRUE
175,TRUE
628,TRUE
3564,FALSE
75,TRUE
535,TRUE
333,FALSE
27,FALSE
43,TRUE
682,TRUE
557,TRUE
378,TRUE
2433,FALSE
371,FALSE
669,FALSE
143,TRUE
265,TRUE
223,TRUE
72,TRUE
722,FALSE
177,FALSE
436,FALSE
267,TRUE
60,TRUE
460,FALSE
364,TRUE
248,TRUE
24,TRUE
389,FALSE
76,TRUE
407,FALSE
161,TRUE
371,TRUE
192,TRUE
92,FALSE
90,TRUE
256,TRUE
861,TRUE
500,TRUE
238,TRUE
244,TRUE
236,TRUE
96,TRUE
1289,FALSE
796,FALSE
144,FALSE
896,FALSE
957,TRUE
840,TRUE
1056,FALSE
1741,TRUE
155,TRUE
1125,TRUE
1039,FALSE
101,TRUE
69,TRUE
273,FALSE
67,TRUE
224,TRUE
1443,FALSE
131,TRUE
62,FALSE
445,FALSE
102,FALSE
112,TRUE
34,TRUE
1772,FALSE
187,TRUE
164,FALSE
143,TRUE
1147,FALSE
254,TRUE
457,FALSE
123,TRUE
101,TRUE
62,FALSE
214,TRUE
263,TRUE
56,FALSE
572,TRUE
13,TRUE
281,TRUE
434,FALSE
472,FALSE
405,FALSE
196,TRUE
0,TRUE
68,TRUE
160,TRUE
184,TRUE
276,TRUE
316,TRUE
121,TRUE
386,TRUE
843,FALSE
204,TRUE
279,TRUE
147,TRUE
204,TRUE
869,FALSE
31,TRUE
163,TRUE
48,TRUE
41,TRUE
364,TRUE
270,FALSE
94,TRUE
94,FALSE
55,TRUE
